"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.125309,
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.1382482,
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.1357874,
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.1338093,
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.1881216,
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.198055,
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.2019454,
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.1996522,
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.2148424,
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.2112214,
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.2010002,
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.1900409,
"BEL","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.2116795,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.9490469,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2005",1.092758,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.9002502,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2009",1.136901,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2010",1.172812,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2011",1.172401,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.9234227,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.9894004,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2014",1.006665,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.920499,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2016",1.096771,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2017",1.065671,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2018",1.108418,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2019",1.008947,
"CAN","EDUPRIVEXP","TRY","PC_GDP","A","2020",1.154651,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.2332197,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.1077028,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.1770544,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.2218578,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.235089,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.2378783,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.2518085,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.2542751,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.2541833,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.2430583,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.2287368,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.2229136,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.2154202,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.2082088,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.1999905,
"CZE","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.2049564,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.0095515,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.0362496,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.0546297,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.0708416,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.0814899,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.0889162,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.097861,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.0990549,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.0872719,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.152623,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.1638425,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.195392,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.198524,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.220709,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.0422328,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.0454339,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.0639616,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.0736556,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.0762863,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.074282,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.0762511,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.0701564,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.0706135,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.0619807,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.0585163,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.056618,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.0547928,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.0580363,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.0632837,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.0686658,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.2107361,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.2516789,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.2470329,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.2624131,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.274154,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.2858957,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.3051404,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.3096292,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.2966614,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.3073233,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.3073555,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.3184532,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.3336636,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.40986919,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.1348889,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.144459,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.161536,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.1593914,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.170022,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.1719194,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.1715096,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.1881391,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.1881889,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.184552,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.1837377,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.2158647,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.2087974,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.0837261,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.1128157,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.0914145,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.0956096,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.0995114,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.1010325,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.0995311,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.1041217,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.105128,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.1023257,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.1007769,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.1013846,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.0990723,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.0964327,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.1043138,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.3736203,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.2886328,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.171029,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.2341911,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.2453992,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.2695732,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.2664473,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.2249169,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.2665988,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.2840311,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.2970692,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.2852561,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.2646712,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.2414847,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.2217602,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.2075083,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.121766,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.1835515,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.2228423,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.2663939,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.2953997,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.3021785,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.3123318,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.3106086,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.3062336,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.32773,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.3258611,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.3199512,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.3155293,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.3236515,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.3310425,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.36948419,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.9537196,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.9650591,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.9862836,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.9877929,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.9843173,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.9714708,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.9619399,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.949002,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.9375935,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.9242534,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.9300372,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.88836491,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2015",1.093589,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2016",1.024129,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.9636808,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.9431347,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.9361833,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.88278693,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.1903918,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.1773558,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.3560501,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.3591644,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.4364563,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.4066076,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.4134643,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.3954977,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.4010431,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.407345,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.411433,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.4218473,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.3604636,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.6050074,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.6109983,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.4131721,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.32093,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.3222671,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.3826039,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.3988578,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.443901,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.4406379,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.4643128,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.4779881,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.4873702,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.4984067,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.5002406,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.4984915,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.5024751,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.4837937,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.4734858,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.49629021,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.7379779,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.8800572,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.7647282,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.8062726,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.8582769,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.8539413,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.8540115,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.8445225,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.86837,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.913371,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.9008038,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.8762026,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.7851747,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.7822203,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.69349468,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.1211608,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.0617006,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.0483295,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.0647854,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.0650013,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.0661557,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.0612403,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.0635415,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.0622004,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.0701508,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.1127209,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.1374188,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.121766,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.1205463,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.1327083,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.4086095,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.4444718,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.4487486,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.4247623,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.3346861,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.2865454,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.263509,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.2402966,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.2222552,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.2190945,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.2198874,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.2379086,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.2326048,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.23623981,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.0297281,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.0711711,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.3922671,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.4720397,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.3599482,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.4091217,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.3914374,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.5652454,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.5316044,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.4648385,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.4071153,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.3640004,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.3854102,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.3633307,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.3527641,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.38942909,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.0331591,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.0655342,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.1986323,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.2244938,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.2641845,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.2600782,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.2173195,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.2611966,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.2589089,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.2398027,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.3066421,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.282959,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.2775213,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.270121,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.2572752,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.25150561,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.2512612,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.2855803,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.2414222,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.2524094,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.2691893,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.287024,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.2923992,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.336818,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.3913643,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.3950212,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.4077703,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.4092851,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.4028269,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.4261739,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.4238814,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.47272429,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.092827,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.1274422,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.1737582,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.157081,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.1619195,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.147639,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.1631238,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.1712326,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.1674765,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.1741444,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.1800118,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.1868567,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.1817807,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.1808502,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2019",0.1860259,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2020",0.1832456,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.7385711,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.7322486,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2013",1.160706,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2014",1.252259,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2015",1.355037,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2016",1.28705,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2017",1.386047,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2018",1.435819,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2019",1.450884,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2020",1.4824851,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2000",1.209728,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2005",1.412248,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2008",1.49056,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2009",1.577167,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2010",1.60555,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2011",1.661183,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2012",1.708458,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2013",1.654711,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2014",1.715003,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2015",1.659592,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2016",1.662049,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2017",1.678712,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2018",1.629657,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2019",1.604035,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2020",1.571884,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","1995",1.08152,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2000",1.573172,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2005",1.632215,
